20502.000000 0.000240203
20504.000000 0.000377859
20506.000000 0.000358818
20512.000000 0.000893904
20514.000000 0.000559312
20520.000000 7.92842e-05
20534.000000 0.000138284
20556.000000 0.00130353
20558.000000 0.000182969
20570.000000 0.00116082
20572.000000 0.000800575
20574.000000 0.000123103
20576.000000 0.000330029
20578.000000 0.000493512
20580.000000 0.000432858
20582.000000 0.000635035
20586.000000 0.000245595
20606.000000 0.000125803
20608.000000 0.000707277
20610.000000 0.000456245
20616.000000 0.00018902
20618.000000 0.000123639
20622.000000 8.33351e-05
20628.000000 0.000337575
20632.000000 0.000567487
20636.000000 0.000318634
20640.000000 0.000186112
20646.000000 0.00063883
20650.000000 0.000774821
20654.000000 0.000192821
20656.000000 0.0012124
20664.000000 0.000791703
20682.000000 0.000121618
20686.000000 8.50969e-05
20700.000000 0.000392225
20702.000000 0.000260317
20708.000000 0.000197491
20714.000000 0.000329227
20718.000000 0.00028586
20728.000000 0.00138
20750.000000 0.000665127
20752.000000 0.00082311
20754.000000 0.000694122
20760.000000 0.000797427
20770.000000 0.000127359
20780.000000 0.000469969
20784.000000 0.000880252
20790.000000 0.0020303
20804.000000 0.000500762
20806.000000 0.000616708
20808.000000 0.000274103
20814.000000 0.000137277
20822.000000 0.00022871
20824.000000 6.66311e-05
20842.000000 0.000137427
20848.000000 0.000139285
20850.000000 6.87525e-05
20854.000000 6.97779e-05
20864.000000 0.000208792
20866.000000 0.000907093
20868.000000 0.000209353
20882.000000 0.000519101
20884.000000 0.00126133
20886.000000 0.000518984
20896.000000 0.00113221
20906.000000 0.00148563
20912.000000 0.00163117
20924.000000 0.000433148
20936.000000 0.000430981
20938.000000 0.000506498
20944.000000 0.000166378
20946.000000 0.000581843
20956.000000 0.00139318
20964.000000 0.000388123
20968.000000 0.000440817
20978.000000 7.42633e-05
20980.000000 9.06561e-05
20988.000000 0.000147827
20996.000000 0.00118404
21006.000000 0.00110796
21008.000000 0.000544042
21012.000000 0.000223214
21014.000000 0.000522846
21016.000000 0.000819818
21020.000000 0.000151309
21022.000000 0.000667429
21032.000000 0.000397154
21048.000000 0.000149525
21056.000000 0.000825727
21058.000000 0.000827043
21062.000000 0.000621152
21066.000000 9.91208e-05
21070.000000 0.000238636
21076.000000 0.000548048
21086.000000 0.000912158
21092.000000 0.000376606
21102.000000 0.000306164
21104.000000 0.000910449
21112.000000 0.000303209
21116.000000 0.000687278
21122.000000 0.000561035
21124.000000 0.00106529
21128.000000 0.000175068
21134.000000 0.0011681
21140.000000 0.00131935
21146.000000 0.000916961
21160.000000 0.000304517
21164.000000 0.0001555
21166.000000 0.000693354
21168.000000 0.000540046
21184.000000 0.000618937
21186.000000 0.00123484
21200.000000 0.000488719
21204.000000 0.00046115
21212.000000 0.000177794
21220.000000 0.000643761
21222.000000 0.00018245
21224.000000 0.00101364
21226.000000 0.00235262
21230.000000 0.000317096
21232.000000 0.00103967
21234.000000 0.000337445
21238.000000 0.000258338
21242.000000 0.00046807
21246.000000 0.00102562
21248.000000 8.03405e-05
21254.000000 0.000949658
21258.000000 0.00017944
21262.000000 0.000793923
21264.000000 0.000871116
21268.000000 0.000557107
21270.000000 0.000738629
21272.000000 0.000875
21274.000000 0.000874366
21276.000000 0.000717537
21278.000000 0.000876703
21282.000000 0.000346277
21284.000000 0.00056146
21286.000000 0.0028711
21288.000000 0.00136181
21290.000000 0.000508889
21292.000000 0.00160912
21294.000000 0.000168776
21296.000000 0.0013701
21298.000000 0.00321892
21300.000000 0.00291497
21302.000000 0.00129715
21304.000000 0.00276372
21306.000000 0.00315735
21308.000000 0.0036215
21310.000000 0.00259016
21312.000000 0.00340234
21314.000000 0.00460032
21316.000000 0.00220221
21318.000000 0.00372862
21320.000000 0.00425478
21322.000000 0.00529889
21324.000000 0.00648716
21326.000000 0.00451079
21328.000000 0.00579405
21330.000000 0.00804262
21332.000000 0.0078652
21334.000000 0.00968457
21336.000000 0.00908793
21338.000000 0.00949941
21340.000000 0.0116228
21342.000000 0.0117192
21344.000000 0.0137424
21346.000000 0.0156326
21348.000000 0.0169135
21350.000000 0.01902
21352.000000 0.0209142
21354.000000 0.0249444
21356.000000 0.027198
21358.000000 0.0300208
21360.000000 0.0320736
21362.000000 0.0369851
21364.000000 0.0416218
21366.000000 0.0457617
21368.000000 0.0510277
21370.000000 0.0584885
21372.000000 0.0643576
21374.000000 0.0705502
21376.000000 0.0814542
21378.000000 0.0878615
21380.000000 0.0993947
21382.000000 0.108423
21384.000000 0.121688
21386.000000 0.132269
21388.000000 0.145153
21390.000000 0.157251
21392.000000 0.17076
21394.000000 0.18256
21396.000000 0.195489
21398.000000 0.206392
21400.000000 0.21673
21402.000000 0.226219
21404.000000 0.235012
21406.000000 0.243605
21408.000000 0.248476
21410.000000 0.254294
21412.000000 0.256796
21414.000000 0.259415
21416.000000 0.261451
21418.000000 0.261787
21420.000000 0.261517
21422.000000 0.261505
21424.000000 0.26116
21426.000000 0.259465
21428.000000 0.258533
21430.000000 0.256892
21432.000000 0.255756
21434.000000 0.256376
21436.000000 0.253632
21438.000000 0.252996
21440.000000 0.252458
21442.000000 0.251888
21444.000000 0.251461
21446.000000 0.25079
21448.000000 0.251997
21450.000000 0.250686
21452.000000 0.253225
21454.000000 0.252088
21456.000000 0.253002
21458.000000 0.25574
21460.000000 0.25513
21462.000000 0.254673
21464.000000 0.254828
21466.000000 0.256261
21468.000000 0.256173
21470.000000 0.256034
21472.000000 0.257325
21474.000000 0.256003
21476.000000 0.258487
21478.000000 0.257248
21480.000000 0.256695
21482.000000 0.256265
21484.000000 0.255661
21486.000000 0.25441
21488.000000 0.253806
21490.000000 0.251804
21492.000000 0.250064
21494.000000 0.248895
21496.000000 0.246356
21498.000000 0.245241
21500.000000 0.242607
21502.000000 0.241746
21504.000000 0.238815
21506.000000 0.237434
21508.000000 0.235237
21510.000000 0.234039
21512.000000 0.232016
21514.000000 0.230034
21516.000000 0.22918
21518.000000 0.227901
21520.000000 0.225752
21522.000000 0.224962
21524.000000 0.226227
21526.000000 0.225643
21528.000000 0.225801
21530.000000 0.226942
21532.000000 0.229336
21534.000000 0.229546
21536.000000 0.231502
21538.000000 0.232631
21540.000000 0.235502
21542.000000 0.23844
21544.000000 0.241739
21546.000000 0.244026
21548.000000 0.246715
21550.000000 0.251417
21552.000000 0.25447
21554.000000 0.256499
21556.000000 0.260003
21558.000000 0.261993
21560.000000 0.262022
21562.000000 0.263189
21564.000000 0.261026
21566.000000 0.257692
21568.000000 0.254772
21570.000000 0.247324
21572.000000 0.240621
21574.000000 0.230947
21576.000000 0.220318
21578.000000 0.205997
21580.000000 0.19475
21582.000000 0.179085
21584.000000 0.166534
21586.000000 0.15073
21588.000000 0.138204
21590.000000 0.124056
21592.000000 0.112376
21594.000000 0.101483
21596.000000 0.0897005
21598.000000 0.0813167
21600.000000 0.070447
21602.000000 0.0642966
21604.000000 0.0562511
21606.000000 0.050909
21608.000000 0.0441807
21610.000000 0.0393595
21612.000000 0.0352999
21614.000000 0.0313812
21616.000000 0.0272128
21618.000000 0.025546
21620.000000 0.0228263
21622.000000 0.0205335
21624.000000 0.0190012
21626.000000 0.0167462
21628.000000 0.0151846
21630.000000 0.0130689
21632.000000 0.0117246
21634.000000 0.00976482
21636.000000 0.0100727
21638.000000 0.00727081
21640.000000 0.00717208
21642.000000 0.0077171
21644.000000 0.00851165
21646.000000 0.00562314
21648.000000 0.00578125
21650.000000 0.00517659
21652.000000 0.00491578
21654.000000 0.00412924
21656.000000 0.00301262
21658.000000 0.00148577
21660.000000 0.00435873
21662.000000 0.00274963
21664.000000 0.00359971
21666.000000 0.00260683
21668.000000 0.00375677
21670.000000 0.00205684
21672.000000 0.00274873
21674.000000 0.00290197
21676.000000 0.00172134
21678.000000 0.00233594
21680.000000 0.00310475
21682.000000 0.00188424
21684.000000 0.00111413
21686.000000 0.00179902
21688.000000 0.00207669
21690.000000 0.000540165
21692.000000 0.000706049
21694.000000 0.000255682
21696.000000 0.000683705
21698.000000 0.00128162
21700.000000 0.00126606
21704.000000 8.55233e-05
21706.000000 8.58074e-05
21708.000000 0.000510986
21710.000000 0.00135905
21712.000000 0.00121696
21714.000000 0.00187628
21716.000000 0.00128285
21718.000000 0.00151998
21722.000000 0.000423494
21724.000000 8.27378e-05
21726.000000 0.000341008
21728.000000 0.000874867
21732.000000 0.0014426
21734.000000 0.000449749
21744.000000 0.000616736
21746.000000 0.000849942
21754.000000 0.00126642
21756.000000 0.00100481
21758.000000 0.00259192
21760.000000 8.53857e-05
21762.000000 0.000109727
21764.000000 0.000592697
21766.000000 0.000334402
21776.000000 0.00019558
21778.000000 0.00234364
21782.000000 7.99617e-05
21792.000000 0.000591928
21796.000000 0.000421369
21798.000000 0.000419762
21800.000000 0.000167083
21802.000000 8.24191e-05
21804.000000 0.000163888
21806.000000 0.000347779
21808.000000 0.00071428
21812.000000 0.000461292
21824.000000 0.00114338
21832.000000 0.00116016
21836.000000 0.000134853
21840.000000 0.000131962
21844.000000 0.00039283
21848.000000 0.00186431
21852.000000 0.000446399
21864.000000 0.000250027
21866.000000 0.000432994
21872.000000 0.000645304
21874.000000 0.000246771
21880.000000 0.000128667
21882.000000 0.00133176
21888.000000 0.000271494
21892.000000 0.00063029
21894.000000 0.000239481
21896.000000 0.000302129
21904.000000 0.000687897
21910.000000 0.000324625
21914.000000 0.000239949
21920.000000 0.000238526
21924.000000 0.000921563
21932.000000 0.000689315
21950.000000 0.000896689
21966.000000 8.8538e-05
21972.000000 0.000182112
21976.000000 0.000521959
21978.000000 0.000555751
21980.000000 0.000123915
21982.000000 0.000373183
21984.000000 0.000436105
21990.000000 0.00108772
21996.000000 0.000441632
22004.000000 0.000444942
22018.000000 0.00109523
22020.000000 0.000220561
22030.000000 0.00022224
22044.000000 0.000760216
22050.000000 0.00135446
22060.000000 0.000667216
22068.000000 0.000756698
